Tsen54,Cd83,Nufip2,Gnaq,Rbl1,,
Tsnax,Cd86,Nup133,Gnb5,Rbm18,,
Tspyl1,Cd9,Nup214,Gng11,Rbm20,,
Tssk6,Cd97,Nup54,Gng2,Rbms3,,
Ttc26,Cdadc1,Nup93,Gng7,Rbpj,,
Tubgcp4,Cdan1,Nutf2,Got1l1,Rbpms,,
Tufm,Cdc25a,Obsl1,Gpc6,Rchy1,,
Tusc3,Cdc37l1,Ogfod1,Gpr116,Rcn2,,
Txlng,Cdc42,Opa1,Gpr124,Reep3,,
U2surp,Cdc42ep2,Orc5,Gpr126,Rell1,,
Uba3,Cdc42ep3,Osbpl6,Gpr179,Reps1,,
Uba6,Cdc42se2,Osmr,Gpr84,Rfwd2,,
Ubac2,Cdc73,Oxa1l,Gprc5a,Rfx3,,
Ube2b,Cdca2,Pa2g4,Gramd3,Rgl1,,
Ube2d2a,Cdca7,Pabpc1,Gramd4,Rgs3,,
Ube2e1,Cdca7l,Pafah2,Grasp,Ric8b,,
Ube2f,Cdh12,Pank1,Grem1,Ripk2,,
Ube2j2,Cdh13,Parva,Gria1,Rnf152,,
Ube2q1,Cdh2,Pcdhgc5,Grin2b,Rnf182,,
Ube4a,Cdh20,Pcm1,Grip1,Rnps1,,
Ube4b,Cdh23,Pcna,Gsg1,Robo1,,
Ublcp1,Cdh26,Pcyt1a,Gstp2,Rora,,
Ubn1,Cdh3,Pdap1,Gtf3c5,Rpap3,,
Ubxn1,Cdh4,Pdcd11,Guca2b,Rpf1,,
Uhrf2,Cdk13,Pde4a,Gucy2d,Rpia,,
Unc50,Cdk15,Pdia5,Gucy2g,Rpl14,,
Unkl,Cdk17,Pdrg1,Haao,Rpl29,,
Upp1,Cdk19,Pdss2,Hand1,Rpl37,,
Urb2,Cdk5rap2,Peli1,Hao1,Rpl38,,
Usb1,Cdk6,Pemt,Has2,Rpn1,,
Use1,Cdk8,Per2,Hbegf,Rps14,,
Usf1,Cdk9,Pex11b,Hdac11,Rps24,,
Usp3,Cdkal1,Pex12,Hdac4,Rps6ka1,,
Usp34,Cdkl2,Pfdn5,Hdac7,Rptor,,
Usp48,Cdkl5,Pfkm,Hddc2,Rrm1,,
Uspl1,Cdkn1a,Pgam1,Heatr6,Rtkn2,,
Utp15,Cdkn3,Phactr4,Hecw2,Rufy1,,
Utp3,Cds2,Phax,Herc2,Runx1,,
Vegfc,Cdt1,Pias2,Hes1,Rybp,,
Vegfc,Cdyl,Pigm,Hexim2,S100a10,,
Vezf1,Cdyl2,Pigq,Heyl,Sbno2,,
Vmp1,Ceacam1,Pigt,Hhat,Scaf8,,
Vpreb1,Ceacam10,Pikfyve,Hipk2,Scd2,,
Vps37b,Cecr5,Pkig,Hist1h2bj,Schip1,,
Vps52,Celf1,Plaa,Hivep1,Sco1,,
Vta1,Celf2,Plau,Hivep2,Scyl1,,
Wdr11,Celf4,Pld1,Hivep3,Sec14l1,,
Wdr34,Celsr1,Plec,Hk2,Sec31a,,
Wfdc3,Celsr2,Plk1s1,Hmg20a,Secisbp2,,
Wfdc3,Celsr3,Pofut2,Hmga2,Sema6d,,
Wipf2,Cenpa,Pold3,Hmgb1,Sema7a,,
Wipi2,Cenpo,Pold4,Hnrnpa0,Serpinh1,,
Wnt8a,Cenpv,Pole4,Hpgd,Setbp1,,
Wrap53,Cep112,Polg,Hrct1,Setx,,
Wrnip1,Cep128,Polm,Hrh2,Sf3a3,,
Yap1,Cep170,Polr2a,Hs1bp3,Sf3b2,,
Yipf2,Cep170b,Polr3b,Hs3st5,Sf3b3,,
Ythdf2,Cep19,Polr3d,Hs6st1,Sfswap,,
Ywhaz,Cep55,Polr3f,Hsbp1l1,Sfxn3,,
Zbtb24,Cep57l1,Ppan,Hsf2bp,Sgms1,,
Zbtb37,Cep68,Ppapdc1b,Hspa12a,Sh3bgrl2,,
Zc3h18,Cep70,Ppib,Hspa1b,Sh3bp4,,
Zc3h3,Cep85l,Ppid,Hspa4,Sh3pxd2a,,
Zc3h4,Cerk,Ppih,Htr1b,Sh3pxd2b,,
Zcchc6,Cers4,Ppil3,Htr1f,Sh3rf1,,
Zcrb1,Ces1b,Ppm1k,Htr4,Shank2,,
Zdhhc21,Ces1c,Ppp1r11,Htra1,Shb,,
Zdhhc4,Ces1h,Ppp1r12b,Htra3,Shc1,,
Zfp110,Ces5a,Ppp1r15b,Hydin,Shq1,,
Zfp113,Cfdp1,Ppp1r3c,Hyi,Sik2,,
Zfp191,Cftr,Ppp2r1a,Ibtk,Sipa1l3,,
Zfp219,Cga,Ppp2r2a,Ica1l,Sirt4,,
Zfp276,Cggbp1,Ppp4c,Ier3,Sirt6,,
Zfp292,Cgnl1,Ppwd1,Ier5,Skap1,,
Zfp316,Chchd3,Pqbp1,Iffo2,Skp2,,
Zfp319,Chchd5,Prim1,Ifnb1,Slc10a7,,
Zfp335,Chchd6,Prkab1,Ifng,Slc14a2,,
Zfp36l1,Chd1,Prkce,Igf1r,Slc20a2,,
Zfp384,Chd2,Prkcz,Igf2bp2,Slc24a2,,
Zfp408,Chd3,Prkg2,Igf2bp3,Slc24a5,,
Zfp408,Chd6,Prmt5,Igfbp6,Slc25a13,,
Zfp459,Chd9,Prpf38b,Igfbp7,Slc25a26,,
Zfp473,Chfr,Prpf6,Il12b,Slc25a36,,
Zfp54,Chga,Prr3,Il15,Slc33a1,,
Zfp57,Chic2,Psat1,Il16,Slc35a1,,
Zfp59,Chmp5,Psen1,Il17rd,Slc39a11,,
Zfp64,Chmp6,Psip1,Il1a,Slc39a14,,
Zfp646,Chn1,Psma6,Il1rap,Slc6a6,,
Zfp658,Chn2,Psmb3,Il1rl1,Slc7a14,,
Zfp668,Chodl,Psmc3,Il33,Slc8a1,,
Zfp819,Chrm3,Psmd12,Il4ra,Slc9a8,,
Zfp865,Chrna1,Psmd13,Immp2l,Slit3,,
Zfr,Chrna10,Psmg2,Inf2,Smarca2,,
Zfyve20,Chrna2,Psmg3,Inhbb,Smc5,,
Zgpat,Chrna6,Ptcd2,Ino80d,Smchd1,,
Zic5,Chrna7,Ptgs2,Inpp5a,Smoc2,,
Zkscan6,Chrnb3,Ptpn22,Inpp5f,Smtn,,
Znf512b,Chrnb4,Pxmp3,Insig1,Smu1,,
Zp3,Chst12,Qars,Ints7,Smyd3,,
Zscan10,Chst3,Rab20,Iqca,Snai1,,
Zscan29,Chst5,Rab21,Iqck,Snapc3,,
Zyg11a,Chsy1,Rab32,Iqgap1,Sncg,,
,Cib1,Rab36,Iqgap3,Snrnp200,,
,Cic,Rab40c,Irak2,Snrnp48,,
,Cidea,Rab4b,Irf1,Snrpb,,
,Cilp2,Rad50,Irf2bp2,Snrpe,,
,Cisd1,Rad51,Irs1,Snx11,,
,Ckap2l,Raver1-fdx1l,Irs2,Snx14,,
,Ckap4,Rbl1,Irx3,Snx18,,
,Clca3,Rbm12b,Isl1,Socs2,,
,Clca6,Rbm17,Islr,Socs3,,
,Clcc1,Rbm18,Itga11,Sod3,,
,Cldn11,Rbm25,Itga8,Sorl1,,
,Cldn23,Rbm33,Itgav,Sox9,,
,Cldn24,Rbm34,Itgb5,Sp4,,
,Cldn4,Rchy1,Itgb6,Sp7,,
,Clec14a,Rcn2,Itgb8,Spag9,,
,Clec18a,Rdh14,Itm2b,Spata17,,
,Clgn,Relt,Itpr1,Spats2l,,
,Clhc1,Rexo4,Itprip,Spesp1,,
,Clic5,Rfc3,Itsn1,Spink2,,
,Clic6,Rfx3,Jak1,Spop,,
,Clint1,Rfx7,Jam2,Spred1,,
,Clip4,Rg9mtd1,Jdp2,Spred2,,
,Clk3,Rg9mtd2,Jmjd4,Spry2,,
,Clmp,Rgnef,Jun,Spry4,,
,Cln5,Rhbdd2,Junb,Spty2d1,,
,Cln8,Rhoj,Kalrn,Ssbp4,,
,Clnk,Rhoq,Kazn,Ssu72,,
,Clock,Ric8b,Kcna5,St5,,
,Clpx,Rin1,Kcnb1,St6gal1,,
,Clrn1,Rmnd5b,Kcng1,Stac3,,
,Clstn1,Rnf126,Kcnh5,Stam2,,
,Clta,Rnf13,Kcnip1,Stk16,,
,Clvs1,Rnf219,Kcnip4,Stk4,,
,Clybl,Rnf44,Kcnj15,Strap,,
,Cmc1,Rnft2,Kcnj2,Stx18,,
,Cmip,Rnmt,Kcnk2,Sulf1,,
,Cmss1,Rnps1,Kcnk5,Sumo1,,
,Cmtm4,Rpe,Kcnn2,Surf6,,
,Cmya5,Rpf1,Kcnn4,Susd1,,
,Cnep1r1,Rpf2,Kcnq1,Syn3,,
,Cnga3,Rpia,Kdm5a,Syne1,,
,Cngb1,Rpl18,Kdm6b,Synm,,
,Cngb3,Rpl18a,Kdr,Syt9,,
,Cnn3,Rpl22l1,Khdrbs3,Tanc1,,
,Cnot11,Rpl29,Kif13b,Tars2,,
,Cnot2,Rpl32,Kif26b,Tasp1,,
,Cnot6,Rpl36,Kif5b,Tbc1d1,,
,Cnp,Rpl37,Kirrel,Tbc1d2,,
,Cnpy1,Rpl37a,Kirrel3,Tbc1d9,,
,Cnr1,Rpl38,Kitl,Tbck,,
,Cntf,Rps12,Klf10,Tbl1xr1,,
,Cntln,Rps13,Klf12,Tbpl1,,
,Cntn3,Rps14,Klf13,Tbx18,,
,Cntn5,Rps19bp1,Klf4,Tbx4,,
,Cntnap4,Rps21,Klf6,Tcerg1l,,
,Cntnap5a,Rps27,Klhdc8a,Tcf4,,
,Coa4,Rrm1,Klhl29,Tead1,,
,Cog1,Rrnad1,Klk10,Tec,,
,Cog6,Rrp1,Kpna2,Tfb2m,,
,Coil,Rsbn1,Krt19,Tgfb2,,
,Col12a1,Runx1,Krt39,Tgif1,,
,Col13a1,Saal1,Krt8,Tha1,,
,Col14a1,Safb2,Krt81,Thbs2,,
,Col18a1,Sart3,Ktn1,Thg1l,,
,Col3a1,Sbno2,LOC329427,Thumpd3,,
,Col4a1,Scaf8,LOC626410,Thy1,,
,Col4a2,Sco1,Lactb,Tle1,,
,Col4a3bp,Scrib,Lamb1,Tle3,,
,Col5a2,Scyl1,Lamc1,Tle4,,
,Col6a5,Sdha,Lbr,Tll1,,
,Col6a6,Sec11a,Lclat1,Tln2,,
,Colgalt2,Sec14l2,Ldlr,Tmbim1,,
,Commd2,Sec31a,Ldoc1l,Tmem11,,
,Commd7,Sec61b,Lef1,Tmem135,,
,Commd8,Secisbp2,Lemd2,Tmem161b,,
,Commd9,Selk,Leprel1,Tmem167b,,
,Comt,Sema4c,Lgi2,Tmem212,,
,Cops3,Senp5,Lgr6,Tmem229b,,
,Copz1,2-Sep,Lhfp,Tmem33,,
,Coq5,Setd1a,Lhfpl2,Tmem9b,,
,Coq7,Setx,Lhx4,Tmpo,,
,Corin,Sf3a3,Lifr,Tmx1,,
,Cox10,Sf3b2,Litaf,Tnfaip3,,
,Cox20,Sf3b5,Lmcd1,Tnik,,
,Cox4i2,Sfswap,Lmo7,Tnk2,,
,Cp,Sfxn3,Lmtk2,Tnks,,
,Cpa6,Sgsh,Loxhd1,Tns1,,
,Cpe,Sh3bp5,Loxl1,Tns3,,
,Cpeb3,Sh3gl1,Loxl2,Tns4,,
,Cped1,Sh3rf2,Lpar5,Toe1,,
,Cpm,Shc1,Lphn2,Tomm20,,
,Cpne2,Sipa1l3,Lpin1,Top2b,,
,Cpne3,Sirt4,Lpl,Top3b,,
,Cpne4,Sirt6,Lpp,Tox,,
,Cpsf6,Skiv2l,Lrig1,Tox3,,
,Cpsf7,Skp2,Lrig2,Tox4,,
,Crabp1,Slbp,Lrp5,Tpd52,,
,Cradd,Slc17a4,Lrrc10b,Tpm1,,
,Crb2,Slc25a36,Lrrc28,Tpra1,,
,Crbn,Slc25a46,Lrrc8a,Tprg,,
,Crcp,Slc33a1,Lrrc8b,Trappc9,,
,Creb1,Slc35a1,Lrrc8c,Trib2,,
,Creb3,Slc35b1,Lrrc8d,Trim24,,
,Creb3l1,Slc35c1,Lrrfip1,Trim41,,
,Creb5,Slc35e4,Lrrfip2,Trim44,,
,Crebbp,Slc37a3,Lrrk2,Trim68,,
,Crebl2,Slc39a11,Lrrtm3,Trio,,
,Crh,Slc39a13,Lsm14a,Trmt112,,
,Crisp1,Slc6a6,Ltbp1,Trmt2a,,
,Crnkl1,Slc7a6os,Ltbp2,Trmt61a,,
,Crnn,Slc9a1,Ly6h,Trp53,,
,Crtac1,Slc9a8,Lyn,Trp53rk,,
,Crtc3,Smad3,Lypd6b,Trpm3,,
,Cry1,Smarca2,Macrod2,Trps1,,
,Cryaa,Smc4,Mad2l1,Tshz2,,
,Cryba4,Smc5,Maf,Tsnax,,
,Crybb2,Smchd1,Mafk,Tspan9,,
,Crybg3,Smcr7l,Magi1,Ttll11,,
,Crygs,Smo,Magi2,Ttll7,,
,Csf3r,Smu1,Malat1,Tufm,,
,Csgalnact1,Snapc3,Mall,Tulp4,,
,Csnk1g3,Snhg10,Malt1,Tusc3,,
,Csrnp1,Snhg12,Maml3,Uaca,,
,Csrp2,Snip1,Manba,Uap1,,
,Cst10,Snrnp200,Map2k3,Ubac2,,
,Csta,Snrnp27,Map2k6,Ubash3b,,
,Cstad,Snrnp35,Map3k14,Ube2j2,,
,Cstb,Snrpa1,Map3k4,Ublcp1,,
,Cstf2t,Snrpb,Map3k5,Ubtd1,,
,Ctbp1,Snrpc,Map3k7,Ubxn1,,
,Ctbp2,Snrpd1,Map3k8,Ubxn2b,,
,Ctcf,Snrpe,Map4k3,Ubxn8,,
,Ctdspl,Snw1,Mapkbp1,Urb2,,
,Cth,Snx11,11-Mar,Usp16,,
,Ctif,Snx14,Marcks,Usp4,,
,Ctla4,Snx17,Masp1,Usp48,,
,Ctnnal1,Socs5,Mast4,Uspl1,,
,Ctnnb1,Spag7,Mat2b,Utp15,,
,Ctnnbl1,Spag9,Max,Utp3,,
,Ctnnd2,Spata17,Mbd2,Utrn,,
,Ctrb1,Spats1,Mbnl1,Vcl,,
,Ctsc,Sphk1,Mbnl2,Vegfc,,
,Cttn,Spop,Mbp,Vgll4,,
,Cttnbp2,Spred2,Mcc,Vps37b,,
,Cubn,Spry2,Mcfd2,Vps52,,
,Cul1,Spty2d1,Mchr1,Vps8,,
,Cul2,Sra1,Mcm3,Vrk1,,
,Cul3,Srek1,Mctp2,Vta1,,
,Cux1,Srpr,Mdfi,Vti1a,,
,Cwh43,Srsf11,Mdga2,Wac,,
,Cx3cl1,Srsf7,Mdm2,Wbscr17,,
,Cxadr,Ss18l1,Me3,Wdr11,,
,Cxcl16,Ssbp4,Mecom,Wdr34,,
,Cxcl17,Ssu72,Med13,Wdr4,,
,Cxcr4,Stac3,Med13l,Wdr5,,
,Cxcr7,Stam2,Megf11,Wipi2,,
,Cxxc4,Stard13,Megf8,Wsb1,,
,Cxxc5,Stard7,Mepe,Wwox,,
,Cyb561,Stat6,Mertk,Xkr7,,
,Cyb5r3,Stip1,Metrnl,Xrn2,,
,Cybb,Stk16,Mettl15,Yap1,,
,Cycs,Stk4,Mettl21d,Ypel4,,
,Cyld,Stoml2,Mex3b,Ythdf3,,
,Cyp1b1,Strap,Mfap5,Ywhae,,
,Cyp26a1,Stx16,Mfhas1,Zbtb45,,
,Cyp26b1,Stx18,Mgat4c,Zc3h12a,,
,Cyp2b10,Stxbp6,Miat,Zc3h15,,
,Cyp2b13,Sumo1,Mical2,Zc3h18,,
,Cyp2c44,Surf6,Midn,Zcchc9,,
,Cyp2c69,Susd1,Mill2,Zeb2,,
,Cyp2r1,Svop,Minos1,Zfand3,,
,Cyp2u1,Synj2,Mir100,Zfp110,,
,Cyp4a10,Synm,Mir137,Zfp113,,
,Cyp4a31,Taco1,Mir146,Zfp148,,
,Cyp4f15,Taf5,Mir181a-1,Zfp217,,
,Cyp7a1,Tank,Mir1983,Zfp3,,
,Cyp7b1,Tars2,Mir222,Zfp316,,
,Cystm1,Tasp1,Mir29b-1,Zfp335,,
,D10Bwg1379e,Tbc1d15,Mir30a,Zfp36l2,,
,D130043K22Rik,Tbc1d17,Mir30d,Zfp384,,
,D130058E05Rik,Tbc1d2,Mir365-2,Zfp408,,
,D130062J21Rik,Tbcc,Mir3966,Zfp518a,,
,D14Abb1e,Tbcd,Mir5135,Zfp532,,
,D16Ertd472e,Tbce,Mir680-3,Zfp536,,
,D19Bwg1357e,Tbck,Mkl1,Zfp608,,
,D1Pas1,Tbp,Mknk2,Zfp623,,
,D630037F22Rik,Tbpl1,Mlph,Zfp64,,
,D630039A03Rik,Tbrg4,Mmp19,Zfp658,,
,D730039F16Rik,Tcea1,Mn1,Zfp668,,
,D730045B01Rik,Tceb1,Mob3b,Zfp703,,
,D7Ertd443e,Tcfap4,Mocs2,Zfp710,,
,D830013O20Rik,Tctex1d2,Morn1,Zfp712,,
,D830014E11Rik,Tctn1,Mos,Zfp715,,
,D830039M14Rik,Tenc1,Mpg,Zfp719,,
,D8Ertd82e,Tes,Mpp4,Zfp90,,
,Daam1,Tex10,Mrc1,Zfpm2,,
,Dab1,Tfb2m,Mrpl1,Zfyve20,,
,Dab2,Tgfbrap1,Mrps18a,Zhx2,,
,Dab2ip,Tgoln1,Mrps23,Zmiz1,,
,Dach1,Tgs1,Mrto4,Zswim6,,
,Dact1,Tha1,Msl3l2,,,
,Dagla,Thg1l,Msra,,,
,Dap,Thoc5,Msx1,,,
,Dapk1,Thoc6,Msx2,,,
,Dapl1,Thrap3,Mta3,,,
,Dars,Thumpd1,Mtap,,,
,Dazap2,Thumpd3,Mtap1b,,,
,Dbc1,Timm23,Mtx2,,,
,Dbil5,Tm9sf2,Mxra7,,,
,Dbx1,Tmbim4,Mycn,,,
,Dcaf11,Tmed2,Myh10,,,
,Dcaf12l2,Tmem109,Myh13,,,
,Dcaf4,Tmem11,Myh15,,,
,Dcbld1,Tmem126a,Myh3,,,
,Dcbld2,Tmem167,Myh9,,,
,Dcdc2a,Tmem167b,Mylip,,,
,Dclk2,Tmem176b,Mylk2,,,
,Dcp1a,Tmem180,Mylk4,,,
,Dcp2,Tmem181b-ps,Myo16,,,
,Dcstamp,Tmem185b,Myo18a,,,
,Dctd,Tmem208,Myo1b,,,
,Dctn6,Tmem214,Myo1e,,,
,Dcun1d3,Tmem222,Myo7a,,,
,Dda1,Tmem33,N4bp1,,,
,Ddc,Tmem48,Nacc2,,,
,Ddhd1,Tmem67,Ncald,,,
,Ddi1,Tmem85,Ncam1,,,
,Ddit4,Tmem9b,Nck2,,,
,Ddit4l,Tmpo,Ncor2,,,
,Ddr2,Tmx1,Ndfip1,,,
,Ddx1,Tnfaip3,Ndufa10,,,
,Ddx11,Tnpo3,Nedd4,,,
,Ddx19a,Tns1,Nedd9,,,
,Ddx19b,Tob2,Nek10,,,
,Ddx20,Toe1,Nell1,,,
,Ddx31,Tollip,Nemf,,,
,Ddx47,Tomm20,Nfatc2,,,
,Ddx60,Top2b,Nfia,,,
,Defb18,Top3b,Nfib,,,
,Defb29,Tor1aip2,Nfix,,,
,Defb4,Tox4,Nfkbiz,,,
,Defb41,Tpd52,Ngly1,,,
,Defb6,Tpd52l2,Nhsl1,,,
,Degs1,Tpp2,Ninj2,,,
,Dennd1a,Tprkb,Nipal2,,,
,Dennd1b,Traf7,Nkain3,,,
,Dennd2a,Trak2,Nln,,,
,Dennd3,Trappc9,Nlrc3,,,
,Dennd4c,Trim11,Nmi,,,
,Dennd5b,Trim39,Nol10,,,
,Depdc1b,Trim41,Nos1ap,,,
,Deptor,Trim44,Notch1,,,
,Derl1,Trim68,Npas2,,,
,Det1,Trip11,Npc1,,,
,Dfna5,Trip4,Npcd,,,
,Dgat2,Trmt11,Npl,,,
,Dgkg,Trmt112,Nprl3,,,
,Dgkk,Trmt2a,Npy,,,
,Dhdds,Trmt5,Nr1d1,,,
,Dhrs2,Trnt1,Nr2f2,,,
,Dhrs7,Trp53,Nr4a2,,,
,Dhrs9,Trp53rk,Nr5a2,,,
,Dhx15,Trpm3,Nrbf2,,,
,Diap3,Trrap,Nrcam,,,
,Dicer1,Tsc2,Nrg1,,,
,Dio2,Tsc22d4,Nrip1,,,
,Dip2b,Tsfm,Nrp1,,,
,Diras2,Tshz2,Nrxn3,,,
,Dis3l2,Tsnax,Nt5c1b,,,
,Dkk1,Tspan4,Ntm,,,
,Dkk3,Tspan5,Nudt2,,,
,Dlc1,Ttc33,Nudt4,,,
,Dleu7,Tubgcp3,Nupr1,,,
,Dlg2,Tufm,Nxnl2,,,
,Dlg5,Tusc3,Oat,,,
,Dlgap1,Tut1,Obfc1,,,
,Dlgap2,Txnl1,Obfc2a,,,
,Dlgap3,Tyk2,Odf1,,,
,Dlx3,U2af2,Odz4,,,
,Dmrt2,Uap1,Ofcc1,,,
,Dnahc3,Uba2,Oit1,,,
,Dnahc5,Uba7,Olfm2,,,
,Dnaja2,Ubac2,Olfr1505,,,
,Dnaja4,Ubc,Olfr279,,,
,Dnajb1,Ube2j2,Olfr750,,,
,Dnajb9,Ube2n,Opa1,,,
,Dnajc12,Ube2v1,Osbpl3,,,
,Dnajc13,Ube3c,Osmr,,,
,Dnajc18,Ublcp1,Osr1,,,
,Dnajc19,Ubr1,Otud4,,,
,Dnajc5,Ubr4,Otud7a,,,
,Dnajc7,Ubxn1,Oxr1,,,
,Dnase2b,Ubxn6,P2ry2,,,
,Dnm2,Unk,P4ha1,,,
,Dnmt3a,Uqcr10,Pabpc6,,,
,Dnttip2,Uqcrh,Padi2,,,
,Dock1,Usp16,Palld,,,
,Dock10,Usp36,Pappa,,,
,Dock2,Usp38,Pappa2,,,
,Dock4,Usp39,Pard3,,,
,Dock5,Usp4,Park7,,,
,Dock6,Usp48,Parvb,,,
,Dock7,Usp8,Pax8,,,
,Dock8,Uspl1,Pcbp3,,,
,Dock9,Utp15,Pcca,,,
,Dok5,Utp3,Pcdh1,,,
,Dpf1,Vamp1,Pcdh9,,,
,Dpp6,Vamp4,Pcp4l1,,,
,Dpp8,Vegfc,Pcsk6,,,
,Dppa3,Vgll4,Pdcd1,,,
,Dppa4,Vkorc1,Pde1a,,,
,Dppa5a,Vma21,Pde4d,,,
,Dpt,Vprbp,Pdgfa,,,
,Dpy30,Vps52,Pdgfc,,,
,Dpys,Vrk1,Pdgfrb,,,
,Dram1,Vta1,Pdzrn3,,,
,Drd1a,Wbp11,Pebp4,,,
,Drg2,Wbscr16,Pecr,,,
,Dsc1,Wbscr17,Pepd,,,
,Dscam,Wdr11,Pfdn1,,,
,Dscc1,Wdr25,Pgf,,,
,Dse,Wdr3,Pgrmc2,,,
,Dsg1c,Wdr34,Phactr1,,,
,Dsp,Wdr36,Phc2,,,
,Dst,Wdr4,Phf15,,,
,Dstyk,Wdr45l,Phf20,,,
,Dtd1,Wdr5,Phf21a,,,
,Dtl,Wdr55,Phlda1,,,
,Dtnb,Wdr70,Phldb2,,,
,Dtnbp1,Wdr82,Phlpp1,,,
,Dtwd1,Wdr89,Phxr4,,,
,Duox1,Whsc2,Pias4,,,
,Dupd1,Wipi2,Pik3c2g,,,
,Dusp1,Wwox,Pik3r1,,,
,Dusp10,Xkr7,Pim1,,,
,Dusp14,Xpot,Pim3,,,
,Dusp16,Xrn2,Pion,,,
,Dusp26,Yap1,Pitpnm3,,,
,Dusp27,Yars,Pja1,,,
,Dusp4,Yars2,Pkd1l2,,,
,Dusp5,Ybey,Pkig,,,
,Dusp6,Ypel4,Pkp1,,,
,Dym,Ythdf3,Pkp4,,,
,Dync1h1,Ywhab,Pla2g4a,,,
,Dync1i1,Ywhae,Plau,,,
,Dync1i2,Zbtb17,Plcl1,,,
,Dync1li2,Zbtb22,Plekhb2,,,
,Dync2h1,Zbtb45,Plekhh2,,,
,Dynll1,Zbtb7a,Plekhm3,,,
,Dynlrb2,Zbtb9,Plrg1,,,
,Dyrk2,Zc3h10,Plxna1,,,
,E030010N08Rik,Zc3h15,Plxna2,,,
,E030011O05Rik,Zc3h18,Pmepa1,,,
,E130012A19Rik,Zc3h6,Pml,,,
,E130309D02Rik,Zc3h7a,Pmp22,,,
,E130309F12Rik,Zcchc9,Poc1b,,,
,E2f2,Zcwpw1,Polr1a,,,
,E2f7,Zfp110,Pomc,,,
,E2f8,Zfp113,Popdc2,,,
,E330009J07Rik,Zfp146,Por,,,
,E330013P04Rik,Zfp148,Postn,,,
,E330017A01Rik,Zfp3,Pou2f1,,,
,E330020D12Rik,Zfp324,Ppard,,,
,E330021D16Rik,Zfp330,Ppcdc,,,
,E330034G19Rik,Zfp335,Ppef2,,,
,E430025E21Rik,Zfp35,Ppfibp1,,,
,Ear11,Zfp384,Ppm1d,,,
,Ear14,Zfp408,Ppm1e,,,
,Ebf1,Zfp444,Ppm1h,,,
,Ebf3,Zfp446,Ppm1l,,,
,Ece1,Zfp51,Ppp1r9a,,,
,Echdc2,Zfp511,Ppp1r9b,,,
,Eci2,Zfp513,Ppp2r4,,,
,Eci3,Zfp518a,Prdm16,,,
,Ecm1,Zfp558,Prickle1,,,
,Ect2,Zfp560,Prickle2,,,
,Edar,Zfp568,Prkag2,,,
,Eddm3b,Zfp60,Prkca,,,
,Edem2,Zfp606,Prkcdbp,,,
,Edem3,Zfp62,Prkce,,,
,Ednra,Zfp622,Prkch,,,
,Ednrb,Zfp623,Prkci,,,
,Eea1,Zfp639,Prkd1,,,
,Eed,Zfp64,Prkg2,,,
,Eef1a1,Zfp661,Prlr,,,
,Eef1e1,Zfp668,Prnp,,,
,Eef2,Zfp687,Prokr1,,,
,Eef2k,Zfp688,Prrc2b,,,
,Efcab1,Zfp709,Prss2,,,
,Efcab10,Zfp710,Prss42,,,
,Efcab2,Zfp712,Psat1,,,
,Efcab6,Zfp715,Psmd7,,,
,Efhc1,Zfp719,Psmg3,,,
,Efhd1,Zfp74,Pstpip1,,,
,Efna5,Zfp747,Pstpip2,,,
,Efr3a,Zfp748,Ptch1,,,
,Efr3b,Zfp790,Ptges,,,
,Egf,Zfp84,Ptgs1,,,
,Egfl6,Zfp868,Ptk2,,,
,Egln3,Zfp87,Ptma,,,
,Ehd4,Zfp882,Ptp4a2,,,
,Ehf,Zfyve16,Ptpn1,,,
,Ehhadh,Zfyve20,Ptpn12,,,
,Ehmt1,Zkscan4,Ptpn13,,,
,Eif1,Zmynd12,Ptpn22,,,
,Eif2b5,Znhit3,Ptpn3,,,
,Eif4e3,Znrd1as,Ptprg,,,
,Eif4ebp1,l7Rn6,Ptprk,,,
,Eif4g1,,Ptprm,,,
,Eif4g3,,Ptprn,,,
,Eif5,,Ptprn2,,,
,Eif5a,,Ptprr,,,
,Elf2,,Ptrf,,,
,Elf5,,Pvrl1,,,
,Elfn1,,Pvrl3,,,
,Elk3,,Pvt1,,,
,Elmod2,,Qpct,,,
,Elmod3,,Rab11fip5,,,
,Elmsan1,,Rab12,,,
,Elovl4,,Rab14,,,
,Elovl5,,Rab17,,,
,Elovl7,,Rab3il1,,,
,Elp4,,Rab4a,,,
,Emcn,,Rac2,,,
,Eml1,,Ralgps1,,,
,Eml5,,Rap1gap2,,,
,Eml6,,Rapgef3,,,
,Emx1,,Rara,,,
,Emx2,,Rasa1,,,
,En1,,Rasa2,,,
,En2,,Rasa3,,,
,Enah,,Rasa4,,,
,Endov,,Rasgrf2,,,
,Engase,,Rassf2,,,
,Eno3,,Rassf5,,,
,Eno4,,Rassf9,,,
,Enox2,,Rbfox1,,,
,Enpep,,Rbl1,,,
,Enpp1,,Rbm20,,,
,Enpp3,,Rbm34,,,
,Enpp4,,Rbms3,,,
,Enpp6,,Rbpj,,,
,Ensa,,Rbpms,,,
,Eogt,,Rcan2,,,
,Eomes,,Rdh8,,,
,Ep300,,Reep3,,,
,Epas1,,Rell1,,,
,Epb4.1l4a,,Reps1,,,
,Epb4.1l4b,,Rere,,,
,Epb4.9,,Rftn1,,,
,Epc1,,Rfwd2,,,
